x,y,z
0.26,0.63,0.022
0.26,0.64,0.0225
0.26,0.65,0.023
0.26,0.66,0.0235
0.26,0.67,0.0235
0.26,0.68,0.024
0.26,0.6900000000000001,0.0245
0.26,0.7000000000000001,0.025
0.26,0.71,0.0255
0.26,0.72,0.026
0.26,0.73,0.0265
0.26,0.74,0.027
0.26,0.75,0.028
0.26,0.76,0.0285
0.26,0.77,0.029
0.26,0.78,0.03
0.26,0.79,0.0305
0.26,0.8,0.0315
0.26,0.81,0.032
0.26,0.8200000000000001,0.033
0.26,0.8300000000000001,0.034
0.26,0.84,0.035
0.26,0.85,0.036
0.26,0.86,0.0375
0.26,0.87,0.0385
0.26,0.88,0.04
0.26,0.89,0.0415
0.26,0.9,0.043
0.26,0.91,0.0445
0.26,0.92,0.0465
0.26,0.93,0.0485
0.26,0.9400000000000001,0.051
0.26,0.9500000000000001,0.054
0.26,0.96,0.0575
0.26,0.97,0.0625
0.26,0.98,0.0685
0.26,0.99,0.0795
0.26,1.0,0.0
0.27,0.0,0.0
0.27,0.01,0.0005
0.27,0.02,0.003
0.27,0.03,0.0045
0.27,0.04,0.0055
0.27,0.05,0.006
0.27,0.06,0.007
0.27,0.07,0.0075
0.27,0.08,0.008
0.27,0.09,0.0085
0.27,0.1,0.009
0.27,0.11,0.0095
0.27,0.12,0.0095
0.27,0.13,0.01
0.27,0.14,0.0105
0.27,0.15,0.0105
0.27,0.16,0.011
0.27,0.17,0.011
0.27,0.18,0.0115
0.27,0.19,0.0115
0.27,0.2,0.012
0.27,0.21,0.012
0.27,0.22,0.0125
0.27,0.23,0.0125
0.27,0.24,0.013
0.27,0.25,0.013
0.27,0.26,0.0135
0.27,0.27,0.0135
0.27,0.28,0.0135
0.27,0.29,0.014
0.27,0.3,0.014
0.27,0.31,0.0145
0.27,0.32,0.0145
0.27,0.33,0.0145
0.27,0.34,0.015
0.27,0.35000000000000003,0.015
0.27,0.36,0.0155
0.27,0.37,0.0155
0.27,0.38,0.0155
0.27,0.39,0.016
0.27,0.4,0.016
0.27,0.41000000000000003,0.0165
0.27,0.42,0.0165
0.27,0.43,0.0165
0.27,0.44,0.017
0.27,0.45,0.017
0.27,0.46,0.0175
0.27,0.47000000000000003,0.0175
0.27,0.48,0.0175
0.27,0.49,0.018
0.27,0.5,0.018
0.27,0.51,0.0185
0.27,0.52,0.0185
0.27,0.53,0.019
0.27,0.54,0.019
0.27,0.55,0.0195
0.27,0.56,0.02
0.27,0.5700000000000001,0.02
0.27,0.58,0.0205
0.27,0.59,0.0205
0.27,0.6,0.021
0.27,0.61,0.0215
0.27,0.62,0.0215
0.27,0.63,0.022
0.27,0.64,0.0225
0.27,0.65,0.023
0.27,0.66,0.023
0.27,0.67,0.0235
0.27,0.68,0.024
0.27,0.6900000000000001,0.0245
0.27,0.7000000000000001,0.025
0.27,0.71,0.0255
0.27,0.72,0.026
0.27,0.73,0.027
0.27,0.74,0.0275
0.27,0.75,0.028
0.27,0.76,0.0285
0.27,0.77,0.0295
0.27,0.78,0.03
0.27,0.79,0.031
0.27,0.8,0.032
0.27,0.81,0.0325
0.27,0.8200000000000001,0.0335
0.27,0.8300000000000001,0.0345
0.27,0.84,0.0355
0.27,0.85,0.037
0.27,0.86,0.038
0.27,0.87,0.0395
0.27,0.88,0.041
0.27,0.89,0.0425
0.27,0.9,0.044
0.27,0.91,0.046
0.27,0.92,0.048
0.27,0.93,0.0505
0.27,0.9400000000000001,0.053
0.27,0.9500000000000001,0.0565
0.27,0.96,0.06
0.27,0.97,0.065
0.27,0.98,0.072
0.27,0.99,0.084
0.27,1.0,0.0
0.28,0.0,0.0
0.28,0.01,0.0005
0.28,0.02,0.003
0.28,0.03,0.0045
0.28,0.04,0.0055
0.28,0.05,0.006
0.28,0.06,0.007
0.28,0.07,0.0075
0.28,0.08,0.008
0.28,0.09,0.0085
0.28,0.1,0.009
0.28,0.11,0.0095
0.28,0.12,0.0095
0.28,0.13,0.01
0.28,0.14,0.0105
0.28,0.15,0.0105
0.28,0.16,0.011
0.28,0.17,0.011
0.28,0.18,0.0115
0.28,0.19,0.0115
0.28,0.2,0.012
0.28,0.21,0.012
0.28,0.22,0.0125
0.28,0.23,0.0125
0.28,0.24,0.013
0.28,0.25,0.013
0.28,0.26,0.013
0.28,0.27,0.0135
0.28,0.28,0.0135
0.28,0.29,0.014
0.28,0.3,0.014
0.28,0.31,0.014
0.28,0.32,0.0145
0.28,0.33,0.0145
0.28,0.34,0.0145
0.28,0.35000000000000003,0.015
0.28,0.36,0.015
0.28,0.37,0.0155
0.28,0.38,0.0155
0.28,0.39,0.0155
0.28,0.4,0.016
0.28,0.41000000000000003,0.016
0.28,0.42,0.0165
0.28,0.43,0.0165
0.28,0.44,0.0165
0.28,0.45,0.017
0.28,0.46,0.017
0.28,0.47000000000000003,0.0175
0.28,0.48,0.0175
0.28,0.49,0.018
0.28,0.5,0.018
0.28,0.51,0.0185
0.28,0.52,0.0185
0.28,0.53,0.019
0.28,0.54,0.019
0.28,0.55,0.0195
0.28,0.56,0.0195
0.28,0.5700000000000001,0.02
0.28,0.58,0.0205
0.28,0.59,0.0205
0.28,0.6,0.021
0.28,0.61,0.0215
0.28,0.62,0.0215
0.28,0.63,0.022
0.28,0.64,0.0225
0.28,0.65,0.023
0.28,0.66,0.023
0.28,0.67,0.0235
0.28,0.68,0.024
0.28,0.6900000000000001,0.0245
0.28,0.7000000000000001,0.025
0.28,0.71,0.0255
0.28,0.72,0.0265
0.28,0.73,0.027
0.28,0.74,0.0275
0.28,0.75,0.028
0.28,0.76,0.029
0.28,0.77,0.0295
0.28,0.78,0.0305
0.28,0.79,0.0315
0.28,0.8,0.032
0.28,0.81,0.033
0.28,0.8200000000000001,0.034
0.28,0.8300000000000001,0.0355
0.28,0.84,0.0365
0.28,0.85,0.0375
0.28,0.86,0.039
0.28,0.87,0.0405
0.28,0.88,0.042
0.28,0.89,0.0435
0.28,0.9,0.0455
0.28,0.91,0.0475
0.28,0.92,0.05
0.28,0.93,0.0525
0.28,0.9400000000000001,0.0555
0.28,0.9500000000000001,0.059
0.28,0.96,0.063
0.28,0.97,0.0685
0.28,0.98,0.076
0.28,0.99,0.089
0.28,1.0,0.0
0.29,0.0,0.0
0.29,0.01,0.0005
0.29,0.02,0.003
0.29,0.03,0.004
0.29,0.04,0.0055
0.29,0.05,0.006
0.29,0.06,0.007
0.29,0.07,0.0075
0.29,0.08,0.008
0.29,0.09,0.0085
0.29,0.1,0.009
0.29,0.11,0.009
0.29,0.12,0.0095
0.29,0.13,0.01
0.29,0.14,0.01
0.29,0.15,0.0105
0.29,0.16,0.0105
0.29,0.17,0.011
0.29,0.18,0.0115
0.29,0.19,0.0115
0.29,0.2,0.012
0.29,0.21,0.012
0.29,0.22,0.012
0.29,0.23,0.0125
0.29,0.24,0.0125
0.29,0.25,0.013
0.29,0.26,0.013
0.29,0.27,0.0135
0.29,0.28,0.0135
0.29,0.29,0.0135
0.29,0.3,0.014
0.29,0.31,0.014
0.29,0.32,0.014
0.29,0.33,0.0145
0.29,0.34,0.0145
0.29,0.35000000000000003,0.015
0.29,0.36,0.015
0.29,0.37,0.015
0.29,0.38,0.0155
0.29,0.39,0.0155
0.29,0.4,0.016
0.29,0.41000000000000003,0.016
0.29,0.42,0.016
0.29,0.43,0.0165
0.29,0.44,0.0165
0.29,0.45,0.017
0.29,0.46,0.017
0.29,0.47000000000000003,0.017
0.29,0.48,0.0175
0.29,0.49,0.0175
0.29,0.5,0.018
0.29,0.51,0.018
0.29,0.52,0.0185
0.29,0.53,0.0185
0.29,0.54,0.019
0.29,0.55,0.0195
0.29,0.56,0.0195
0.29,0.5700000000000001,0.02
0.29,0.58,0.02
0.29,0.59,0.0205
0.29,0.6,0.021
0.29,0.61,0.021
0.29,0.62,0.0215
0.29,0.63,0.022
0.29,0.64,0.0225
0.29,0.65,0.023
0.29,0.66,0.023
0.29,0.67,0.0235
0.29,0.68,0.024
0.29,0.6900000000000001,0.0245
0.29,0.7000000000000001,0.025
0.29,0.71,0.026
0.29,0.72,0.0265
0.29,0.73,0.027
0.29,0.74,0.0275
0.29,0.75,0.0285
0.29,0.76,0.029
0.29,0.77,0.03
0.29,0.78,0.031
0.29,0.79,0.0315
0.29,0.8,0.0325
0.29,0.81,0.0335
0.29,0.8200000000000001,0.035
0.29,0.8300000000000001,0.036
0.29,0.84,0.0375
0.29,0.85,0.0385
0.29,0.86,0.04
0.29,0.87,0.0415
0.29,0.88,0.0435
0.29,0.89,0.045
0.29,0.9,0.047
0.29,0.91,0.0495
0.29,0.92,0.052
0.29,0.93,0.055
0.29,0.9400000000000001,0.058
0.29,0.9500000000000001,0.062
0.29,0.96,0.0665
0.29,0.97,0.0725
0.29,0.98,0.081
0.29,0.99,0.0955
0.29,1.0,0.0
0.3,0.0,0.0
0.3,0.01,0.0005
0.3,0.02,0.0025
0.3,0.03,0.004
0.3,0.04,0.005
0.3,0.05,0.006
0.3,0.06,0.0065
0.3,0.07,0.0075
0.3,0.08,0.008
0.3,0.09,0.0085
0.3,0.1,0.0085
0.3,0.11,0.009
0.3,0.12,0.0095
0.3,0.13,0.01
0.3,0.14,0.01
0.3,0.15,0.0105
0.3,0.16,0.0105
0.3,0.17,0.011
0.3,0.18,0.011
0.3,0.19,0.0115
0.3,0.2,0.0115
0.3,0.21,0.012
0.3,0.22,0.012
0.3,0.23,0.0125
0.3,0.24,0.0125
0.3,0.25,0.0125
0.3,0.26,0.013
0.3,0.27,0.013
0.3,0.28,0.0135
0.3,0.29,0.0135
0.3,0.3,0.0135
0.3,0.31,0.014
0.3,0.32,0.014
0.3,0.33,0.0145
0.3,0.34,0.0145
0.3,0.35000000000000003,0.0145
0.3,0.36,0.015
0.3,0.37,0.015
0.3,0.38,0.015
0.3,0.39,0.0155
0.3,0.4,0.0155
0.3,0.41000000000000003,0.016
0.3,0.42,0.016
0.3,0.43,0.016
0.3,0.44,0.0165
0.3,0.45,0.0165
0.3,0.46,0.017
0.3,0.47000000000000003,0.017
0.3,0.48,0.0175
0.3,0.49,0.0175
0.3,0.5,0.018
0.3,0.51,0.018
0.3,0.52,0.0185
0.3,0.53,0.0185
0.3,0.54,0.019
0.3,0.55,0.019
0.3,0.56,0.0195
0.3,0.5700000000000001,0.0195
0.3,0.58,0.02
0.3,0.59,0.0205
0.3,0.6,0.0205
0.3,0.61,0.021
0.3,0.62,0.0215
0.3,0.63,0.022
0.3,0.64,0.0225
0.3,0.65,0.0225
0.3,0.66,0.023
0.3,0.67,0.0235
0.3,0.68,0.024
0.3,0.6900000000000001,0.0245
0.3,0.7000000000000001,0.0255
0.3,0.71,0.026
0.3,0.72,0.0265
0.3,0.73,0.027
0.3,0.74,0.028
0.3,0.75,0.0285
0.3,0.76,0.0295
0.3,0.77,0.0305
0.3,0.78,0.0315
0.3,0.79,0.032
0.3,0.8,0.0335
0.3,0.81,0.0345
0.3,0.8200000000000001,0.0355
0.3,0.8300000000000001,0.037
0.3,0.84,0.038
0.3,0.85,0.0395
0.3,0.86,0.0415
0.3,0.87,0.043
0.3,0.88,0.045
0.3,0.89,0.047
0.3,0.9,0.049
0.3,0.91,0.0515
0.3,0.92,0.0545
0.3,0.93,0.0575
0.3,0.9400000000000001,0.0615
0.3,0.9500000000000001,0.0655
0.3,0.96,0.071
0.3,0.97,0.0775
0.3,0.98,0.087
0.3,0.99,0.103
0.3,1.0,0.0
0.31,0.0,0.0
0.31,0.01,0.0005
0.31,0.02,0.0025
0.31,0.03,0.004
0.31,0.04,0.005
0.31,0.05,0.006
0.31,0.06,0.0065
0.31,0.07,0.0075
0.31,0.08,0.008
0.31,0.09,0.008
0.31,0.1,0.0085
0.31,0.11,0.009
0.31,0.12,0.0095
0.31,0.13,0.0095
0.31,0.14,0.01
0.31,0.15,0.0105
0.31,0.16,0.0105
0.31,0.17,0.011
0.31,0.18,0.011
0.31,0.19,0.0115
0.31,0.2,0.0115
0.31,0.21,0.012
0.31,0.22,0.012
0.31,0.23,0.012
0.31,0.24,0.0125
0.31,0.25,0.0125
0.31,0.26,0.013
0.31,0.27,0.013
0.31,0.28,0.013
0.31,0.29,0.0135
0.31,0.3,0.0135
0.31,0.31,0.014
0.31,0.32,0.014
0.31,0.33,0.014
0.31,0.34,0.0145
0.31,0.35000000000000003,0.0145
0.31,0.36,0.0145
0.31,0.37,0.015
0.31,0.38,0.015
0.31,0.39,0.0155
0.31,0.4,0.0155
0.31,0.41000000000000003,0.0155
0.31,0.42,0.016
0.31,0.43,0.016
0.31,0.44,0.0165
0.31,0.45,0.0165
0.31,0.46,0.017
0.31,0.47000000000000003,0.017
0.31,0.48,0.017
0.31,0.49,0.0175
0.31,0.5,0.0175
0.31,0.51,0.018
0.31,0.52,0.018
0.31,0.53,0.0185
0.31,0.54,0.0185
0.31,0.55,0.019
0.31,0.56,0.0195
0.31,0.5700000000000001,0.0195
0.31,0.58,0.02
0.31,0.59,0.0205
0.31,0.6,0.0205
0.31,0.61,0.021
0.31,0.62,0.0215
0.31,0.63,0.022
0.31,0.64,0.022
0.31,0.65,0.0225
0.31,0.66,0.023
0.31,0.67,0.0235
0.31,0.68,0.024
0.31,0.6900000000000001,0.025
0.31,0.7000000000000001,0.0255
0.31,0.71,0.026
0.31,0.72,0.0265
0.31,0.73,0.0275
0.31,0.74,0.028
0.31,0.75,0.029
0.31,0.76,0.03
0.31,0.77,0.031
0.31,0.78,0.032
0.31,0.79,0.033
0.31,0.8,0.034
0.31,0.81,0.035
0.31,0.8200000000000001,0.0365
0.31,0.8300000000000001,0.038
0.31,0.84,0.0395
0.31,0.85,0.041
0.31,0.86,0.043
0.31,0.87,0.0445
0.31,0.88,0.047
0.31,0.89,0.049
0.31,0.9,0.0515
0.31,0.91,0.0545
0.31,0.92,0.0575
0.31,0.93,0.061
0.31,0.9400000000000001,0.065
0.31,0.9500000000000001,0.07
0.31,0.96,0.076
0.31,0.97,0.0835
0.31,0.98,0.0945
0.31,0.99,0.1125
0.31,1.0,0.0
0.32,0.0,0.0
0.32,0.01,0.0005
0.32,0.02,0.0025
0.32,0.03,0.004
0.32,0.04,0.005
0.32,0.05,0.006
0.32,0.06,0.0065
0.32,0.07,0.007
0.32,0.08,0.0075
0.32,0.09,0.008
0.32,0.1,0.0085
0.32,0.11,0.009
0.32,0.12,0.0095
0.32,0.13,0.0095
0.32,0.14,0.01
0.32,0.15,0.01
0.32,0.16,0.0105
0.32,0.17,0.0105
0.32,0.18,0.011
0.32,0.19,0.011
0.32,0.2,0.0115
0.32,0.21,0.0115
0.32,0.22,0.012
0.32,0.23,0.012
0.32,0.24,0.0125
0.32,0.25,0.0125
0.32,0.26,0.0125
0.32,0.27,0.013
0.32,0.28,0.013
0.32,0.29,0.0135
0.32,0.3,0.0135
0.32,0.31,0.0135
0.32,0.32,0.014
0.32,0.33,0.014
0.32,0.34,0.014
0.32,0.35000000000000003,0.0145
0.32,0.36,0.0145
0.32,0.37,0.015
0.32,0.38,0.015
0.32,0.39,0.015
0.32,0.4,0.0155
0.32,0.41000000000000003,0.0155
0.32,0.42,0.016
0.32,0.43,0.016
0.32,0.44,0.016
0.32,0.45,0.0165
0.32,0.46,0.0165
0.32,0.47000000000000003,0.017
0.32,0.48,0.017
0.32,0.49,0.0175
0.32,0.5,0.0175
0.32,0.51,0.018
0.32,0.52,0.018
0.32,0.53,0.0185
0.32,0.54,0.0185
0.32,0.55,0.019
0.32,0.56,0.019
0.32,0.5700000000000001,0.0195
0.32,0.58,0.02
0.32,0.59,0.02
0.32,0.6,0.0205
0.32,0.61,0.021
0.32,0.62,0.0215
0.32,0.63,0.022
0.32,0.64,0.022
0.32,0.65,0.0225
0.32,0.66,0.023
0.32,0.67,0.0235
0.32,0.68,0.0245
0.32,0.6900000000000001,0.025
0.32,0.7000000000000001,0.0255
0.32,0.71,0.026
0.32,0.72,0.027
0.32,0.73,0.0275
0.32,0.74,0.0285
0.32,0.75,0.0295
0.32,0.76,0.03
0.32,0.77,0.031
0.32,0.78,0.0325
0.32,0.79,0.0335
0.32,0.8,0.0345
0.32,0.81,0.036
0.32,0.8200000000000001,0.0375
0.32,0.8300000000000001,0.039
0.32,0.84,0.0405
0.32,0.85,0.0425
0.32,0.86,0.0445
0.32,0.87,0.0465
0.32,0.88,0.049
0.32,0.89,0.0515
0.32,0.9,0.0545
0.32,0.91,0.0575
0.32,0.92,0.0615
0.32,0.93,0.0655
0.32,0.9400000000000001,0.07
0.32,0.9500000000000001,0.0755
0.32,0.96,0.0825
0.32,0.97,0.0915
0.32,0.98,0.1035
0.32,0.99,0.1245
0.32,1.0,0.0
0.33,0.0,0.0
0.33,0.01,0.0005
0.33,0.02,0.0025
0.33,0.03,0.004
0.33,0.04,0.005
0.33,0.05,0.006
0.33,0.06,0.0065
0.33,0.07,0.007
0.33,0.08,0.0075
0.33,0.09,0.008
0.33,0.1,0.0085
0.33,0.11,0.009
0.33,0.12,0.009
0.33,0.13,0.0095
0.33,0.14,0.01
0.33,0.15,0.01
0.33,0.16,0.0105
0.33,0.17,0.0105
0.33,0.18,0.011
0.33,0.19,0.011
0.33,0.2,0.0115
0.33,0.21,0.0115
0.33,0.22,0.012
0.33,0.23,0.012
0.33,0.24,0.012
0.33,0.25,0.0125
0.33,0.26,0.0125
0.33,0.27,0.013
0.33,0.28,0.013
0.33,0.29,0.013
0.33,0.3,0.0135
0.33,0.31,0.0135
0.33,0.32,0.0135
0.33,0.33,0.014
0.33,0.34,0.014
0.33,0.35000000000000003,0.0145
0.33,0.36,0.0145
0.33,0.37,0.0145
0.33,0.38,0.015
0.33,0.39,0.015
0.33,0.4,0.0155
0.33,0.41000000000000003,0.0155
0.33,0.42,0.0155
0.33,0.43,0.016
0.33,0.44,0.016
0.33,0.45,0.0165
0.33,0.46,0.0165
0.33,0.47000000000000003,0.0165
0.33,0.48,0.017
0.33,0.49,0.017
0.33,0.5,0.0175
0.33,0.51,0.0175
0.33,0.52,0.018
0.33,0.53,0.018
0.33,0.54,0.0185
0.33,0.55,0.019
0.33,0.56,0.019
0.33,0.5700000000000001,0.0195
0.33,0.58,0.02
0.33,0.59,0.02
0.33,0.6,0.0205
0.33,0.61,0.021
0.33,0.62,0.0215
0.33,0.63,0.0215
0.33,0.64,0.022
0.33,0.65,0.0225
0.33,0.66,0.023
0.33,0.67,0.0235
0.33,0.68,0.0245
0.33,0.6900000000000001,0.025
0.33,0.7000000000000001,0.0255
0.33,0.71,0.0265
0.33,0.72,0.027
0.33,0.73,0.028
0.33,0.74,0.029
0.33,0.75,0.0295
0.33,0.76,0.0305
0.33,0.77,0.032
0.33,0.78,0.033
0.33,0.79,0.034
0.33,0.8,0.0355
0.33,0.81,0.037
0.33,0.8200000000000001,0.0385
0.33,0.8300000000000001,0.0405
0.33,0.84,0.0425
0.33,0.85,0.0445
0.33,0.86,0.0465
0.33,0.87,0.049
0.33,0.88,0.052
0.33,0.89,0.055
0.33,0.9,0.058
0.33,0.91,0.062
0.33,0.92,0.066
0.33,0.93,0.071
0.33,0.9400000000000001,0.0765
0.33,0.9500000000000001,0.083
0.33,0.96,0.091
0.33,0.97,0.1015
0.33,0.98,0.116
0.33,0.99,0.1405
0.33,1.0,0.0
0.34,0.0,0.0
0.34,0.01,0.0005
0.34,0.02,0.0025
0.34,0.03,0.004
0.34,0.04,0.005
0.34,0.05,0.006
0.34,0.06,0.0065
0.34,0.07,0.007
0.34,0.08,0.0075
0.34,0.09,0.008
0.34,0.1,0.0085
0.34,0.11,0.009
0.34,0.12,0.009
0.34,0.13,0.0095
0.34,0.14,0.0095
0.34,0.15,0.01
0.34,0.16,0.0105
0.34,0.17,0.0105
0.34,0.18,0.011
0.34,0.19,0.011
0.34,0.2,0.011
0.34,0.21,0.0115
0.34,0.22,0.0115
0.34,0.23,0.012
0.34,0.24,0.012
0.34,0.25,0.0125
0.34,0.26,0.0125
0.34,0.27,0.0125
0.34,0.28,0.013
0.34,0.29,0.013
0.34,0.3,0.013
0.34,0.31,0.0135
0.34,0.32,0.0135
0.34,0.33,0.014
0.34,0.34,0.014
0.34,0.35000000000000003,0.014
0.34,0.36,0.0145
0.34,0.37,0.0145
0.34,0.38,0.0145
0.34,0.39,0.015
0.34,0.4,0.015
0.34,0.41000000000000003,0.0155
0.34,0.42,0.0155
0.34,0.43,0.0155
0.34,0.44,0.016
0.34,0.45,0.016
0.34,0.46,0.0165
0.34,0.47000000000000003,0.0165
0.34,0.48,0.017
0.34,0.49,0.017
0.34,0.5,0.0175
0.34,0.51,0.0175
0.34,0.52,0.018
0.34,0.53,0.018
0.34,0.54,0.0185
0.34,0.55,0.0185
0.34,0.56,0.019
0.34,0.5700000000000001,0.0195
0.34,0.58,0.0195
0.34,0.59,0.02
0.34,0.6,0.0205
0.34,0.61,0.021
0.34,0.62,0.021
0.34,0.63,0.0215
0.34,0.64,0.022
0.34,0.65,0.0225
0.34,0.66,0.023
0.34,0.67,0.024
0.34,0.68,0.0245
0.34,0.6900000000000001,0.025
0.34,0.7000000000000001,0.026
0.34,0.71,0.0265
0.34,0.72,0.0275
0.34,0.73,0.028
0.34,0.74,0.029
0.34,0.75,0.03
0.34,0.76,0.0315
0.34,0.77,0.0325
0.34,0.78,0.0335
0.34,0.79,0.035
0.34,0.8,0.0365
0.34,0.81,0.0385
0.34,0.8200000000000001,0.04
0.34,0.8300000000000001,0.042
0.34,0.84,0.0445
0.34,0.85,0.0465
0.34,0.86,0.0495
0.34,0.87,0.052
0.34,0.88,0.0555
0.34,0.89,0.059
0.34,0.9,0.063
0.34,0.91,0.0675
0.34,0.92,0.0725
0.34,0.93,0.078
0.34,0.9400000000000001,0.085
0.34,0.9500000000000001,0.093
0.34,0.96,0.1025
0.34,0.97,0.1155
0.34,0.98,0.133
0.34,0.99,0.1635
0.34,1.0,0.0
0.35000000000000003,0.0,0.0
0.35000000000000003,0.01,0.0005
0.35000000000000003,0.02,0.0025
0.35000000000000003,0.03,0.004
0.35000000000000003,0.04,0.005
0.35000000000000003,0.05,0.006
0.35000000000000003,0.06,0.0065
0.35000000000000003,0.07,0.007
0.35000000000000003,0.08,0.0075
0.35000000000000003,0.09,0.008
0.35000000000000003,0.1,0.0085
0.35000000000000003,0.11,0.0085
0.35000000000000003,0.12,0.009
0.35000000000000003,0.13,0.0095
0.35000000000000003,0.14,0.0095
0.35000000000000003,0.15,0.01
0.35000000000000003,0.16,0.01
0.35000000000000003,0.17,0.0105
0.35000000000000003,0.18,0.0105
0.35000000000000003,0.19,0.011
0.35000000000000003,0.2,0.011
0.35000000000000003,0.21,0.0115
0.35000000000000003,0.22,0.0115
0.35000000000000003,0.23,0.012
0.35000000000000003,0.24,0.012
0.35000000000000003,0.25,0.012
0.35000000000000003,0.26,0.0125
0.35000000000000003,0.27,0.0125
0.35000000000000003,0.28,0.0125
0.35000000000000003,0.29,0.013
0.35000000000000003,0.3,0.013
0.35000000000000003,0.31,0.0135
0.35000000000000003,0.32,0.0135
0.35000000000000003,0.33,0.0135
0.35000000000000003,0.34,0.014
0.35000000000000003,0.35000000000000003,0.014
0.35000000000000003,0.36,0.014
0.35000000000000003,0.37,0.0145
0.35000000000000003,0.38,0.0145
0.35000000000000003,0.39,0.015
0.35000000000000003,0.4,0.015
0.35000000000000003,0.41000000000000003,0.015
0.35000000000000003,0.42,0.0155
0.35000000000000003,0.43,0.0155
0.35000000000000003,0.44,0.016
0.35000000000000003,0.45,0.016
0.35000000000000003,0.46,0.0165
0.35000000000000003,0.47000000000000003,0.0165
0.35000000000000003,0.48,0.0165
0.35000000000000003,0.49,0.017
0.35000000000000003,0.5,0.017
0.35000000000000003,0.51,0.0175
0.35000000000000003,0.52,0.0175
0.35000000000000003,0.53,0.018
0.35000000000000003,0.54,0.0185
0.35000000000000003,0.55,0.0185
0.35000000000000003,0.56,0.019
0.35000000000000003,0.5700000000000001,0.019
0.35000000000000003,0.58,0.0195
0.35000000000000003,0.59,0.02
0.35000000000000003,0.6,0.0205
0.35000000000000003,0.61,0.021
0.35000000000000003,0.62,0.021
0.35000000000000003,0.63,0.0215
0.35000000000000003,0.64,0.022
0.35000000000000003,0.65,0.0225
0.35000000000000003,0.66,0.023
0.35000000000000003,0.67,0.024
0.35000000000000003,0.68,0.0245
0.35000000000000003,0.6900000000000001,0.025
0.35000000000000003,0.7000000000000001,0.026
0.35000000000000003,0.71,0.0265
0.35000000000000003,0.72,0.0275
0.35000000000000003,0.73,0.0285
0.35000000000000003,0.74,0.0295
0.35000000000000003,0.75,0.0305
0.35000000000000003,0.76,0.032
0.35000000000000003,0.77,0.033
0.35000000000000003,0.78,0.0345
0.35000000000000003,0.79,0.036
0.35000000000000003,0.8,0.038
0.35000000000000003,0.81,0.04
0.35000000000000003,0.8200000000000001,0.042
0.35000000000000003,0.8300000000000001,0.0445
0.35000000000000003,0.84,0.047
0.35000000000000003,0.85,0.0495
0.35000000000000003,0.86,0.053
0.35000000000000003,0.87,0.056
0.35000000000000003,0.88,0.06
0.35000000000000003,0.89,0.0645
0.35000000000000003,0.9,0.0695
0.35000000000000003,0.91,0.075
0.35000000000000003,0.92,0.081
0.35000000000000003,0.93,0.0885
0.35000000000000003,0.9400000000000001,0.097
0.35000000000000003,0.9500000000000001,0.107
0.35000000000000003,0.96,0.1195
0.35000000000000003,0.97,0.136
0.35000000000000003,0.98,0.159
0.35000000000000003,0.99,0.1975
0.35000000000000003,1.0,0.0
0.36,0.0,0.0
0.36,0.01,0.0005
0.36,0.02,0.0025
0.36,0.03,0.004
0.36,0.04,0.005
0.36,0.05,0.0055
0.36,0.06,0.0065
0.36,0.07,0.007
0.36,0.08,0.0075
0.36,0.09,0.008
0.36,0.1,0.008
0.36,0.11,0.0085
0.36,0.12,0.009
0.36,0.13,0.009
0.36,0.14,0.0095
0.36,0.15,0.01
0.36,0.16,0.01
0.36,0.17,0.0105
0.36,0.18,0.0105
0.36,0.19,0.011
0.36,0.2,0.011
0.36,0.21,0.011
0.36,0.22,0.0115
0.36,0.23,0.0115
0.36,0.24,0.012
0.36,0.25,0.012
0.36,0.26,0.012
0.36,0.27,0.0125
0.36,0.28,0.0125
0.36,0.29,0.013
0.36,0.3,0.013
0.36,0.31,0.013
0.36,0.32,0.0135
0.36,0.33,0.0135
0.36,0.34,0.0135
0.36,0.35000000000000003,0.014
0.36,0.36,0.014
0.36,0.37,0.0145
0.36,0.38,0.0145
0.36,0.39,0.0145
0.36,0.4,0.015
0.36,0.41000000000000003,0.015
0.36,0.42,0.0155
0.36,0.43,0.0155
0.36,0.44,0.0155
0.36,0.45,0.016
0.36,0.46,0.016
0.36,0.47000000000000003,0.0165
0.36,0.48,0.0165
0.36,0.49,0.017
0.36,0.5,0.017
0.36,0.51,0.0175
0.36,0.52,0.0175
0.36,0.53,0.018
0.36,0.54,0.018
0.36,0.55,0.0185
0.36,0.56,0.019
0.36,0.5700000000000001,0.019
0.36,0.58,0.0195
0.36,0.59,0.02
0.36,0.6,0.0205
0.36,0.61,0.0205
0.36,0.62,0.021
0.36,0.63,0.0215
0.36,0.64,0.022
0.36,0.65,0.0225
0.36,0.66,0.0235
0.36,0.67,0.024
0.36,0.68,0.0245
0.36,0.6900000000000001,0.0255
0.36,0.7000000000000001,0.026
0.36,0.71,0.027
0.36,0.72,0.028
0.36,0.73,0.029
0.36,0.74,0.03
0.36,0.75,0.0315
0.36,0.76,0.0325
0.36,0.77,0.034
0.36,0.78,0.036
0.36,0.79,0.0375
0.36,0.8,0.0395
0.36,0.81,0.042
0.36,0.8200000000000001,0.044
0.36,0.8300000000000001,0.047
0.36,0.84,0.05
0.36,0.85,0.0535
0.36,0.86,0.0575
0.36,0.87,0.0615
0.36,0.88,0.0665
0.36,0.89,0.0725
0.36,0.9,0.0785
